"ID","Replicate Number","Destination Herbarium","NOCA Acc Number","NOCA Catalog Number","WTU Database ID","WTU Accession Number","Label Title","Family","Full Scientific Name","Genus","Species","Species author","Trinomial Rank","Trinomial Epithet","Trinomial Author","Quadrinomial Rank","Quadrinomial Epithet","Quadrinomial Author","ID Qualifier","Determination Number","Determiner","Determination Day","Determination Month","Determination Year","Fide","Determination Notes","Collector","Collector Number Prefix","Collector Number Numeric","Collector Number Suffix","Full Collector Number","Associated Collectors","Collection Day","Collection Month","Collection Year","Country","State","County","Locality","Elevation (ft)","Upper Elevation (ft)","Elevation (m)","Upper Elevation (m)","Lat Deg","Lat Min","Lat Sec","N or S","Long Deg","Long Min","Lon Sec","W or E","Lat-Long Datum","Lat-Long Accuracy (m)","Lat-Long Source","UTM Zone","UTM Easting","UTM Northing","UTM Datum","UTM Accuracy (m)","UTM Source","Township","Range","Section","Quarter","Site Description","Specimen Details","Miscellaneous Notes","Origin","Phenology","Conservation Status","GISlocID","Final_UTME","Final_UTMN","FinalUTM_Datum","Coord_checked","Coord_checked_by"
1177,1.00,"NOCA",632.00,23693.00,31185.00,,"2002 WTU Forays for North Cascades National Park","Brassicaceae","Smelowskia ovalis","Smelowskia","ovalis","Jones",,,,,,,,1.00,"David Giblin",23.00,"Oct",2002.00,,,"Kimiora Ward",,"37",,"37",,10.00,"Aug",2002.00,"USA","Washington","Chelan","Sahale Glacier camp, travel to furthest E campsite, 109 degrees from campsite, 300 m to collection site.",,"7440",,"2268",48.00,28.00,42.65,"N",121.00,3.00,31.25,"W","WGS 84",,"Calc. from UTM",10.00,644075,5371700,,,"Field notes",,,,,"Undulating terrain at base (eastern edge) of snowfields below Sohale Glacier.  Mixture of snowfields and rockpiles with runoff streams and pools.  Depauperate vegetation in shallow soils forming in cracks between talus.","Uncommon, growing in cracks of bedrock outcrop.  Inflorescence white with dark centers, corolla 4.5 mm wide.",,"Native","Flowering",,"{3902DB50-31DC-4AB6-8F1C-F54276F98ABF}",644075,5371700,"NAD83","OK","Natalya Antonova"
1178,2.00,"WTU",632.00,23694.00,31185.00,353941.00,"2002 WTU Forays for North Cascades National Park","Brassicaceae","Smelowskia ovalis","Smelowskia","ovalis","Jones",,,,,,,,1.00,"David Giblin",23.00,"Oct",2002.00,,,"Kimiora Ward",,"37",,"37",,10.00,"Aug",2002.00,"USA","Washington","Chelan","Sahale Glacier camp, travel to furthest E campsite, 109 degrees from campsite, 300 m to collection site.",,"7440",,"2268",48.00,28.00,42.65,"N",121.00,3.00,31.25,"W","WGS 84",,"Calc. from UTM",10.00,644075,5371700,,,"Field notes",,,,,"Undulating terrain at base (eastern edge) of snowfields below Sohale Glacier.  Mixture of snowfields and rockpiles with runoff streams and pools.  Depauperate vegetation in shallow soils forming in cracks between talus.","Uncommon, growing in cracks of bedrock outcrop.  Inflorescence white with dark centers, corolla 4.5 mm wide.",,"Native","Flowering",,"{3902DB50-31DC-4AB6-8F1C-F54276F98ABF}",644075,5371700,"NAD83","OK","Natalya Antonova"
1179,3.00,"UBC",632.00,23695.00,31185.00,,"2002 WTU Forays for North Cascades National Park","Brassicaceae","Smelowskia ovalis","Smelowskia","ovalis","Jones",,,,,,,,1.00,"David Giblin",23.00,"Oct",2002.00,,,"Kimiora Ward",,"37",,"37",,10.00,"Aug",2002.00,"USA","Washington","Chelan","Sahale Glacier camp, travel to furthest E campsite, 109 degrees from campsite, 300 m to collection site.",,"7440",,"2268",48.00,28.00,42.65,"N",121.00,3.00,31.25,"W","WGS 84",,"Calc. from UTM",10.00,644075,5371700,,,"Field notes",,,,,"Undulating terrain at base (eastern edge) of snowfields below Sohale Glacier.  Mixture of snowfields and rockpiles with runoff streams and pools.  Depauperate vegetation in shallow soils forming in cracks between talus.","Uncommon, growing in cracks of bedrock outcrop.  Inflorescence white with dark centers, corolla 4.5 mm wide.",,"Native","Flowering",,"{3902DB50-31DC-4AB6-8F1C-F54276F98ABF}",644075,5371700,"NAD83","OK","Natalya Antonova"
1180,1.00,"NOCA",632.00,23696.00,31186.00,,"2002 WTU Forays for North Cascades National Park","Scrophulariaceae","Penstemon davidsonii var. menziesii","Penstemon","davidsonii","Greene","var.","menziesii","(Keck) Cronq.",,,,,1.00,"David Tank",9.00,"Oct",2002.00,,,"Kimiora Ward",,"38",,"38",,10.00,"Aug",2002.00,"USA","Washington","Chelan","Sahale Glacier camp, travel to furthest E campsite, 109 degrees from campsite, 300 m to collection site.",,"7440",,"2268",48.00,28.00,42.65,"N",121.00,3.00,31.25,"W","WGS 84",,"Calc. from UTM",10.00,644075,5371700,,,"Field notes",,,,,"Undulating terrain at base (eastern edge) of snowfields below Sahale Glacier.  Mixture of snowfields and rockpiles with runoff streams and pools.  Exposed bedrock outcrop at E. edge of Sahale glacier.  Very little soil, dry.","Scattered in rocky crevices of bedrock.  In flower, large corolla (3 cm long x 1.5 cm wide, lavender.",,"Native","Flowering",,"{3902DB50-31DC-4AB6-8F1C-F54276F98ABF}",644075,5371700,"NAD83","OK","Natalya Antonova"
1181,2.00,"WTU",632.00,23697.00,31186.00,353942.00,"2002 WTU Forays for North Cascades National Park","Scrophulariaceae","Penstemon davidsonii var. menziesii","Penstemon","davidsonii","Greene","var.","menziesii","(Keck) Cronq.",,,,,1.00,"David Tank",9.00,"Oct",2002.00,,,"Kimiora Ward",,"38",,"38",,10.00,"Aug",2002.00,"USA","Washington","Chelan","Sahale Glacier camp, travel to furthest E campsite, 109 degrees from campsite, 300 m to collection site.",,"7440",,"2268",48.00,28.00,42.65,"N",121.00,3.00,31.25,"W","WGS 84",,"Calc. from UTM",10.00,644075,5371700,,,"Field notes",,,,,"Undulating terrain at base (eastern edge) of snowfields below Sahale Glacier.  Mixture of snowfields and rockpiles with runoff streams and pools.  Exposed bedrock outcrop at E. edge of Sahale glacier.  Very little soil, dry.","Scattered in rocky crevices of bedrock.  In flower, large corolla (3 cm long x 1.5 cm wide, lavender.",,"Native","Flowering",,"{3902DB50-31DC-4AB6-8F1C-F54276F98ABF}",644075,5371700,"NAD83","OK","Natalya Antonova"
1182,3.00,"UBC",632.00,23698.00,31186.00,,"2002 WTU Forays for North Cascades National Park","Scrophulariaceae","Penstemon davidsonii var. menziesii","Penstemon","davidsonii","Greene","var.","menziesii","(Keck) Cronq.",,,,,1.00,"David Tank",9.00,"Oct",2002.00,,,"Kimiora Ward",,"38",,"38",,10.00,"Aug",2002.00,"USA","Washington","Chelan","Sahale Glacier camp, travel to furthest E campsite, 109 degrees from campsite, 300 m to collection site.",,"7440",,"2268",48.00,28.00,42.65,"N",121.00,3.00,31.25,"W","WGS 84",,"Calc. from UTM",10.00,644075,5371700,,,"Field notes",,,,,"Undulating terrain at base (eastern edge) of snowfields below Sahale Glacier.  Mixture of snowfields and rockpiles with runoff streams and pools.  Exposed bedrock outcrop at E. edge of Sahale glacier.  Very little soil, dry.","Scattered in rocky crevices of bedrock.  In flower, large corolla (3 cm long x 1.5 cm wide, lavender.",,"Native","Flowering",,"{3902DB50-31DC-4AB6-8F1C-F54276F98ABF}",644075,5371700,"NAD83","OK","Natalya Antonova"
1183,1.00,"NOCA",632.00,23564.00,31141.00,,"2002 WTU Forays for North Cascades National Park","Apocynaceae","Apocynum androsaemifolium var. androsaemifolium","Apocynum","androsaemifolium","L.","var.","androsaemifolium",,,,,,1.00,"Katie Mitchell",8.00,"Jan",2003.00,,,"Michael Brondi",,"9",,"9",,13.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area: Along Little Beaver Creek Trail, at overlook about 0.5 miles above Little Beaver Campground.",2148.00,,655.00,,48.00,55.00,55.83,"N",121.00,4.80,29.44,"W",,,"Field notes",10.00,640664,5419969,"WGS 84",,"Calc. from Lat-Long",,,,,"Partial shade of Pseudotsuga menziesii.","Flowers pink; growing in full sun.",,"Native","Flowering",,"{31393628-C863-49EC-AF02-2E1C9F04404E}",640664,5419969,"NAD83","OK","Natalya Antonova"
1184,2.00,"WTU",632.00,23565.00,31141.00,354158.00,"2002 WTU Forays for North Cascades National Park","Apocynaceae","Apocynum androsaemifolium var. androsaemifolium","Apocynum","androsaemifolium","L.","var.","androsaemifolium",,,,,,1.00,"Katie Mitchell",8.00,"Jan",2003.00,,,"Michael Brondi",,"9",,"9",,13.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area: Along Little Beaver Creek Trail, at overlook about 0.5 miles above Little Beaver Campground.",2148.00,,655.00,,48.00,55.00,55.83,"N",121.00,4.80,29.44,"W",,,"Field notes",10.00,640664,5419969,"WGS 84",,"Calc. from Lat-Long",,,,,"Partial shade of Pseudotsuga menziesii.","Flowers pink; growing in full sun.",,"Native","Flowering",,"{31393628-C863-49EC-AF02-2E1C9F04404E}",640664,5419969,"NAD83","OK","Natalya Antonova"
1185,3.00,"UBC",632.00,23566.00,31141.00,,"2002 WTU Forays for North Cascades National Park","Apocynaceae","Apocynum androsaemifolium var. androsaemifolium","Apocynum","androsaemifolium","L.","var.","androsaemifolium",,,,,,1.00,"Katie Mitchell",8.00,"Jan",2003.00,,,"Michael Brondi",,"9",,"9",,13.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area: Along Little Beaver Creek Trail, at overlook about 0.5 miles above Little Beaver Campground.",2148.00,,655.00,,48.00,55.00,55.83,"N",121.00,4.80,29.44,"W",,,"Field notes",10.00,640664,5419969,"WGS 84",,"Calc. from Lat-Long",,,,,"Partial shade of Pseudotsuga menziesii.","Flowers pink; growing in full sun.",,"Native","Flowering",,"{31393628-C863-49EC-AF02-2E1C9F04404E}",640664,5419969,"NAD83","OK","Natalya Antonova"
1186,1.00,"NOCA",632.00,22204.00,2373.00,,"2002 WTU Forays for North Cascades National Park","Rosaceae","Rubus idaeus var. gracilipes","Rubus","idaeus","L.","var.","gracilipes","Jones",,,,,1.00,"David Tank",13.00,"Nov",2002.00,"H&C",,"Michael Brondi","02-","1",,"02-1",,12.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area: About 1/4 mile down from Ross Dam from Happy Flats Trailhead.",1640.00,,500.00,,48.00,45.00,30.80,"N",121.00,7.00,0.65,"W",,,"Field notes",10.00,635668,5512537,"WGS 84",,"Calc. from Lat-Long",,,,,"Douglas-fir overstory.","Along tight switchbacksof trail; dry, rocky soil.","Latitude/Longitude and Elevation estimated from map.","Introduced","Flowering",,"{E08181A4-5EAD-4EAB-B6FA-DA228AE89E63}",641674,5399158,"NAD83","OK","Natalya Antonova"
1187,1.00,"NOCA",632.00,22205.00,30505.00,,"2002 WTU Forays for North Cascades National Park","Caprifoliaceae","Linnaea borealis","Linnaea","borealis","L.",,,,,,,,1.00,"David Giblin",12.00,"Aug",2002.00,,,"Michael Brondi","02-","2",,"02-2",,12.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area: About 1 mile south of Lightning Creek on East Bank Trail.",1640.00,,500.00,,48.00,51.00,29.63,"N",121.00,1.00,45.19,"W","WGS 84",,"Calc. from UTM",10.00,645459,5413630,,,"Field notes",,,,,"Douglas-fir, Lodgepole pine overstory; open, dry area with moss, Berberis nervosa, and Arctostaphylos; fire marks on trees.","Growing in mats with moss, Berberis nervosa.","Elevation estimated from map.","Native","Flowering",,"{4524AF85-16AF-422F-BD4B-CC2B1E37F8AE}",645459,5413630,"NAD83","OK","Natalya Antonova"
1188,2.00,"UBC",632.00,22206.00,30505.00,,"2002 WTU Forays for North Cascades National Park","Caprifoliaceae","Linnaea borealis","Linnaea","borealis","L.",,,,,,,,1.00,"David Giblin",12.00,"Aug",2002.00,,,"Michael Brondi","02-","2",,"02-2",,12.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area: About 1 mile south of Lightning Creek on East Bank Trail.",1640.00,,500.00,,48.00,51.00,29.63,"N",121.00,1.00,45.19,"W","WGS 84",,"Calc. from UTM",10.00,645459,5413630,,,"Field notes",,,,,"Douglas-fir, Lodgepole pine overstory; open, dry area with moss, Berberis nervosa, and Arctostaphylos; fire marks on trees.","Growing in mats with moss, Berberis nervosa.","Elevation estimated from map.","Native","Flowering",,"{4524AF85-16AF-422F-BD4B-CC2B1E37F8AE}",645459,5413630,"NAD83","OK","Natalya Antonova"
1189,3.00,"WTU",632.00,22207.00,30505.00,353095.00,"2002 WTU Forays for North Cascades National Park","Caprifoliaceae","Linnaea borealis","Linnaea","borealis","L.",,,,,,,,1.00,"David Giblin",12.00,"Aug",2002.00,,,"Michael Brondi","02-","2",,"02-2",,12.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area: About 1 mile south of Lightning Creek on East Bank Trail.",1640.00,,500.00,,48.00,51.00,29.63,"N",121.00,1.00,45.19,"W","WGS 84",,"Calc. from UTM",10.00,645459,5413630,,,"Field notes",,,,,"Douglas-fir, Lodgepole pine overstory; open, dry area with moss, Berberis nervosa, and Arctostaphylos; fire marks on trees.","Growing in mats with moss, Berberis nervosa.","Elevation estimated from map.","Native","Flowering",,"{4524AF85-16AF-422F-BD4B-CC2B1E37F8AE}",645459,5413630,"NAD83","OK","Natalya Antonova"
1190,1.00,"WTU",632.00,22208.00,30506.00,353097.00,"2002 WTU Forays for North Cascades National Park","Rosaceae","Holodiscus discolor","Holodiscus","discolor","(Pursh) Maxim.",,,,,,,,1.00,"Cindy Spurgeon",14.00,"Nov",2002.00,,,"Michael Brondi","02-","3",,"02-3",,12.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area: About 1 mile south of Lightning Creek on East Bank Trail.",1640.00,,500.00,,48.00,51.00,29.63,"N",121.00,1.00,45.19,"W","WGS 84",,"Calc. from UTM",10.00,645459,5413630,,,"Field notes",,,,,"Douglas-fir, Lodgepole pine overstory; open, dry area with moss, Berberis nervosa, and Arctostaphylos; fire marks on trees.","Shrub, 3m tall; Flowers white, covered by many small insects.",,"Native","Flowering",,"{4524AF85-16AF-422F-BD4B-CC2B1E37F8AE}",645459,5413630,"NAD83","OK","Natalya Antonova"
1191,2.00,"NOCA",632.00,22209.00,30506.00,,"2002 WTU Forays for North Cascades National Park","Rosaceae","Holodiscus discolor","Holodiscus","discolor","(Pursh) Maxim.",,,,,,,,1.00,"Cindy Spurgeon",14.00,"Nov",2002.00,,,"Michael Brondi","02-","3",,"02-3",,12.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area: About 1 mile south of Lightning Creek on East Bank Trail.",1640.00,,500.00,,48.00,51.00,29.63,"N",121.00,1.00,45.19,"W","WGS 84",,"Calc. from UTM",10.00,645459,5413630,,,"Field notes",,,,,"Douglas-fir, Lodgepole pine overstory; open, dry area with moss, Berberis nervosa, and Arctostaphylos; fire marks on trees.","Shrub, 3m tall; Flowers white, covered by many small insects.",,"Native","Flowering",,"{4524AF85-16AF-422F-BD4B-CC2B1E37F8AE}",645459,5413630,"NAD83","OK","Natalya Antonova"
1192,3.00,"UBC",632.00,22210.00,30506.00,,"2002 WTU Forays for North Cascades National Park","Rosaceae","Holodiscus discolor","Holodiscus","discolor","(Pursh) Maxim.",,,,,,,,1.00,"Cindy Spurgeon",14.00,"Nov",2002.00,,,"Michael Brondi","02-","3",,"02-3",,12.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area: About 1 mile south of Lightning Creek on East Bank Trail.",1640.00,,500.00,,48.00,51.00,29.63,"N",121.00,1.00,45.19,"W","WGS 84",,"Calc. from UTM",10.00,645459,5413630,,,"Field notes",,,,,"Douglas-fir, Lodgepole pine overstory; open, dry area with moss, Berberis nervosa, and Arctostaphylos; fire marks on trees.","Shrub, 3m tall; Flowers white, covered by many small insects.",,"Native","Flowering",,"{4524AF85-16AF-422F-BD4B-CC2B1E37F8AE}",645459,5413630,"NAD83","OK","Natalya Antonova"
1193,1.00,"NOCA",632.00,22211.00,30507.00,,"2002 WTU Forays for North Cascades National Park","Aceraceae","Acer macrophyllum","Acer","macrophyllum","Pursh",,,,,,,,1.00,"David Giblin",12.00,"Aug",2002.00,,,"Michael Brondi","02-","5",,"02-5",,12.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area: About 1.5 miles south of Lightning Creek on East Bank Trail where trail doubles back.",1640.00,,500.00,,48.00,51.00,0.00,"N",121.00,0.00,0.00,"W","WGS 84",,"Calc. from UTM",10.00,645775,5413602,,,"Field notes",,,,,"Cool, moist, west-facing draw; large boulders present; overstory of Douglas fir, big-leaf maple, vine maple, and Doulas maple; understory of thimbleberry, currents, and Pachistima.","Several multistemmed trees, bark deeply furrowed.","Elevation estimated from map.","Native","Fruiting",,"{FBED180B-4CED-4F67-B8EE-BCF9D7F2AF92}",645775,5413602,"NAD83","OK","Natalya Antonova"
1194,2.00,"WTU",632.00,22212.00,30507.00,353096.00,"2002 WTU Forays for North Cascades National Park","Aceraceae","Acer macrophyllum","Acer","macrophyllum","Pursh",,,,,,,,1.00,"David Giblin",12.00,"Aug",2002.00,,,"Michael Brondi","02-","5",,"02-5",,12.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area: About 1.5 miles south of Lightning Creek on East Bank Trail where trail doubles back.",1640.00,,500.00,,48.00,51.00,0.00,"N",121.00,0.00,0.00,"W","WGS 84",,"Calc. from UTM",10.00,645775,5413602,,,"Field notes",,,,,"Cool, moist, west-facing draw; large boulders present; overstory of Douglas fir, big-leaf maple, vine maple, and Doulas maple; understory of thimbleberry, currents, and Pachistima.","Several multistemmed trees, bark deeply furrowed.","Elevation estimated from map.","Native","Fruiting",,"{FBED180B-4CED-4F67-B8EE-BCF9D7F2AF92}",645775,5413602,"NAD83","OK","Natalya Antonova"
1195,3.00,"UBC",632.00,22213.00,30507.00,,"2002 WTU Forays for North Cascades National Park","Aceraceae","Acer macrophyllum","Acer","macrophyllum","Pursh",,,,,,,,1.00,"David Giblin",12.00,"Aug",2002.00,,,"Michael Brondi","02-","5",,"02-5",,12.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area: About 1.5 miles south of Lightning Creek on East Bank Trail where trail doubles back.",1640.00,,500.00,,48.00,51.00,0.00,"N",121.00,0.00,0.00,"W","WGS 84",,"Calc. from UTM",10.00,645775,5413602,,,"Field notes",,,,,"Cool, moist, west-facing draw; large boulders present; overstory of Douglas fir, big-leaf maple, vine maple, and Doulas maple; understory of thimbleberry, currents, and Pachistima.","Several multistemmed trees, bark deeply furrowed.","Elevation estimated from map.","Native","Fruiting",,"{FBED180B-4CED-4F67-B8EE-BCF9D7F2AF92}",645775,5413602,"NAD83","OK","Natalya Antonova"
1196,1.00,"WTU",632.00,22217.00,30509.00,353099.00,"2002 WTU Forays for North Cascades National Park","Orchidaceae","Habenaria unalascensis","Habenaria","unalascensis","(Spreng.) Wats.",,,,,,,,1.00,"L. A. Brooking",12.00,"Aug",2002.00,,,"Michael Brondi","02-","6",,"02-6",,13.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area: Along Little Beaver Creek Trail, at overlook about 0.5 miles above Little Beaver Campground.",2148.00,,655.00,,48.00,55.00,55.83,"N",121.00,4.80,29.44,"W",,,"Field notes",10.00,640664,5419969,"WGS 84",,"Calc. from Lat-Long",,,,,"Dry, rocky, south-facing slope; partial shade of Douglas fir.","Flowers green.",,"Native","Flowering",,"{31393628-C863-49EC-AF02-2E1C9F04404E}",640664,5419969,"NAD83","OK","Natalya Antonova"
1197,2.00,"UBC",632.00,22218.00,30509.00,,"2002 WTU Forays for North Cascades National Park","Orchidaceae","Habenaria unalascensis","Habenaria","unalascensis","(Spreng.) Wats.",,,,,,,,1.00,"L. A. Brooking",12.00,"Aug",2002.00,,,"Michael Brondi","02-","6",,"02-6",,13.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area: Along Little Beaver Creek Trail, at overlook about 0.5 miles above Little Beaver Campground.",2148.00,,655.00,,48.00,55.00,55.83,"N",121.00,4.80,29.44,"W",,,"Field notes",10.00,640664,5419969,"WGS 84",,"Calc. from Lat-Long",,,,,"Dry, rocky, south-facing slope; partial shade of Douglas fir.","Flowers green.",,"Native","Flowering",,"{31393628-C863-49EC-AF02-2E1C9F04404E}",640664,5419969,"NAD83","OK","Natalya Antonova"
1198,3.00,"NOCA",632.00,22219.00,30509.00,,"2002 WTU Forays for North Cascades National Park","Orchidaceae","Habenaria unalascensis","Habenaria","unalascensis","(Spreng.) Wats.",,,,,,,,1.00,"L. A. Brooking",12.00,"Aug",2002.00,,,"Michael Brondi","02-","6",,"02-6",,13.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area: Along Little Beaver Creek Trail, at overlook about 0.5 miles above Little Beaver Campground.",2148.00,,655.00,,48.00,55.00,55.83,"N",121.00,4.80,29.44,"W",,,"Field notes",10.00,640664,5419969,"WGS 84",,"Calc. from Lat-Long",,,,,"Dry, rocky, south-facing slope; partial shade of Douglas fir.","Flowers green.",,"Native","Flowering",,"{31393628-C863-49EC-AF02-2E1C9F04404E}",640664,5419969,"NAD83","OK","Natalya Antonova"
1199,1.00,"NOCA",632.00,22214.00,30508.00,,"2002 WTU Forays for North Cascades National Park","Asteraceae","Artemisia michauxiana","Artemisia","michauxiana","Bess.",,,,,,,,1.00,"David Giblin",23.00,"Oct",2002.00,,,"Michael Brondi","02-","7",,"02-7",,13.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area: Along Little Beaver Creek Trail, at overlook about 0.5 miles above Little Beaver Campground.",2148.00,,655.00,,48.00,55.00,55.83,"N",121.00,4.80,29.44,"W",,,"Field notes",10.00,640664,5419969,"WGS 84",,"Calc. from Lat-Long",,,,,"Dry, rocky, south-facing slope; partial shade of Douglas fir.","Loosely clumped; herbaceous.",,"Native","Flowering",,"{31393628-C863-49EC-AF02-2E1C9F04404E}",640664,5419969,"NAD83","OK","Natalya Antonova"
1200,2.00,"WTU",632.00,22215.00,30508.00,353098.00,"2002 WTU Forays for North Cascades National Park","Asteraceae","Artemisia michauxiana","Artemisia","michauxiana","Bess.",,,,,,,,1.00,"David Giblin",23.00,"Oct",2002.00,,,"Michael Brondi","02-","7",,"02-7",,13.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area: Along Little Beaver Creek Trail, at overlook about 0.5 miles above Little Beaver Campground.",2148.00,,655.00,,48.00,55.00,55.83,"N",121.00,4.80,29.44,"W",,,"Field notes",10.00,640664,5419969,"WGS 84",,"Calc. from Lat-Long",,,,,"Dry, rocky, south-facing slope; partial shade of Douglas fir.","Loosely clumped; herbaceous.",,"Native","Flowering",,"{31393628-C863-49EC-AF02-2E1C9F04404E}",640664,5419969,"NAD83","OK","Natalya Antonova"
1201,3.00,"UBC",632.00,22216.00,30508.00,,"2002 WTU Forays for North Cascades National Park","Asteraceae","Artemisia michauxiana","Artemisia","michauxiana","Bess.",,,,,,,,1.00,"David Giblin",23.00,"Oct",2002.00,,,"Michael Brondi","02-","7",,"02-7",,13.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area: Along Little Beaver Creek Trail, at overlook about 0.5 miles above Little Beaver Campground.",2148.00,,655.00,,48.00,55.00,55.83,"N",121.00,4.80,29.44,"W",,,"Field notes",10.00,640664,5419969,"WGS 84",,"Calc. from Lat-Long",,,,,"Dry, rocky, south-facing slope; partial shade of Douglas fir.","Loosely clumped; herbaceous.",,"Native","Flowering",,"{31393628-C863-49EC-AF02-2E1C9F04404E}",640664,5419969,"NAD83","OK","Natalya Antonova"
1202,1.00,"WTU",632.00,22220.00,30510.00,353100.00,"2002 WTU Forays for North Cascades National Park","Asteraceae","Agoseris grandiflora","Agoseris","grandiflora","(Nutt.) Greene",,,,,,,,1.00,"Sarah Gage",6.00,"Aug",2002.00,,,"Michael Brondi","02-","8",,"02-8",,13.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area: Along Little Beaver Creek Trail, at overlook about 0.5 miles above Little Beaver Campground.",2148.00,,655.00,,48.00,55.00,55.83,"N",121.00,4.80,29.44,"W",,,"Field notes",10.00,640664,5419969,"WGS 84",,"Calc. from Lat-Long",,,,,"Dry, rocky, south-facing slope; partial shade of Douglas fir.","In fruit; flowers yellow.",,"Native","Fruiting",,"{31393628-C863-49EC-AF02-2E1C9F04404E}",640664,5419969,"NAD83","OK","Natalya Antonova"
1203,2.00,"UBC",632.00,22221.00,30510.00,,"2002 WTU Forays for North Cascades National Park","Asteraceae","Agoseris grandiflora","Agoseris","grandiflora","(Nutt.) Greene",,,,,,,,1.00,"Sarah Gage",6.00,"Aug",2002.00,,,"Michael Brondi","02-","8",,"02-8",,13.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area: Along Little Beaver Creek Trail, at overlook about 0.5 miles above Little Beaver Campground.",2148.00,,655.00,,48.00,55.00,55.83,"N",121.00,4.80,29.44,"W",,,"Field notes",10.00,640664,5419969,"WGS 84",,"Calc. from Lat-Long",,,,,"Dry, rocky, south-facing slope; partial shade of Douglas fir.","In fruit; flowers yellow.",,"Native","Fruiting",,"{31393628-C863-49EC-AF02-2E1C9F04404E}",640664,5419969,"NAD83","OK","Natalya Antonova"
1204,3.00,"NOCA",632.00,22222.00,30510.00,,"2002 WTU Forays for North Cascades National Park","Asteraceae","Agoseris grandiflora","Agoseris","grandiflora","(Nutt.) Greene",,,,,,,,1.00,"Sarah Gage",6.00,"Aug",2002.00,,,"Michael Brondi","02-","8",,"02-8",,13.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area: Along Little Beaver Creek Trail, at overlook about 0.5 miles above Little Beaver Campground.",2148.00,,655.00,,48.00,55.00,55.83,"N",121.00,4.80,29.44,"W",,,"Field notes",10.00,640664,5419969,"WGS 84",,"Calc. from Lat-Long",,,,,"Dry, rocky, south-facing slope; partial shade of Douglas fir.","In fruit; flowers yellow.",,"Native","Fruiting",,"{31393628-C863-49EC-AF02-2E1C9F04404E}",640664,5419969,"NAD83","OK","Natalya Antonova"
1205,1.00,"NOCA",632.00,22223.00,30511.00,,"2002 WTU Forays for North Cascades National Park","Taxaceae","Taxus brevifolia","Taxus","brevifolia","Nutt.",,,,,,,,1.00,"David Giblin",4.00,"Nov",2002.00,,,"Michael Brondi","02-","10",,"02-10",,13.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area: Little Beaver Creek Trail at Little Beaver Campground along the north side of the mouth of Little Beaver Creek.",,,,,48.00,54.00,42.70,"N",121.00,4.00,24.60,"W","WGS 84",,"Calc. from UTM",10.00,641045,5419851,,,"Field notes",,,,,"Dry, rocky slope; shade of Douglas fir.","Tree of 5 meters; aril red, juicy and sweet.",,"Native","Fertile",,"{C7845320-85C7-45DE-814F-94143C60C63C}",641045,5419851,"NAD83","OK","Natalya Antonova"
1206,2.00,"WTU",632.00,22224.00,30511.00,353101.00,"2002 WTU Forays for North Cascades National Park","Taxaceae","Taxus brevifolia","Taxus","brevifolia","Nutt.",,,,,,,,1.00,"David Giblin",4.00,"Nov",2002.00,,,"Michael Brondi","02-","10",,"02-10",,13.00,"Jul",2002.00,"USA","Washington","Whatcom","Ross Lake National Recreation Area: Little Beaver Creek Trail at Little Beaver Campground along the north side of the mouth of Little Beaver Creek.",,,,,48.00,54.00,42.70,"N",121.00,4.00,24.60,"W","WGS 84",,"Calc. from UTM",10.00,641045,5419851,,,"Field notes",,,,,"Dry, rocky slope; shade of Douglas fir.","Tree of 5 meters; aril red, juicy and sweet.",,"Native","Fertile",,"{C7845320-85C7-45DE-814F-94143C60C63C}",641045,5419851,"NAD83","OK","Natalya Antonova"
